String Id,Locale,Core String,Localized String
$$$/GoURL/MoreBrushes,hu_HU,http://www.adobe.com/go/more-brush-presets,http://www.adobe.com/go/more-brush-presets_hu
$$$/GoURL/MoreBrushes,es_ES,http://www.adobe.com/go/more-brush-presets,http://www.adobe.com/go/more-brush-presets_es
$$$/GoURL/MoreBrushes,ja_JP,http://www.adobe.com/go/more-brush-presets,http://www.adobe.com/go/more-brush-presets_jp
$$$/GoURL/MoreBrushes,sv_SE,http://www.adobe.com/go/more-brush-presets,http://www.adobe.com/go/more-brush-presets_se
$$$/GoURL/MoreBrushes,ko_KR,http://www.adobe.com/go/more-brush-presets,http://www.adobe.com/go/more-brush-presets_kr
$$$/GoURL/MoreBrushes,uk_UA,http://www.adobe.com/go/more-brush-presets,http://www.adobe.com/go/more-brush-presets_ua
$$$/override/PlacedLayerPropertiesPanel/GoToAdobeStock/Image/URL,ru_RU,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/PlacedLayerPropertiesPanel/GoToAdobeStock/Image/URL,de_DE,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/PlacedLayerPropertiesPanel/GoToAdobeStock/Image/URL,sv_SE,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/PlacedLayerPropertiesPanel/GoToAdobeStock/Image/URL,zh_CN,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/PlacedLayerPropertiesPanel/GoToAdobeStock/Image/URL,da_DK,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/PlacedLayerPropertiesPanel/GoToAdobeStock/Image/URL,fi_FI,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/PlacedLayerPropertiesPanel/GoToAdobeStock/Image/URL,tr_TR,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/PlacedLayerPropertiesPanel/GoToAdobeStock/Image/URL,pt_BR,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/PlacedLayerPropertiesPanel/GoToAdobeStock/Image/URL,zh_TW,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/tw/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/PlacedLayerPropertiesPanel/GoToAdobeStock/Image/URL,uk_UA,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/PlacedLayerPropertiesPanel/GoToAdobeStock/Image/URL,pl_PL,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/PlacedLayerPropertiesPanel/GoToAdobeStock/Image/URL,nl_NL,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/PlacedLayerPropertiesPanel/GoToAdobeStock/Image/URL,it_IT,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/PlacedLayerPropertiesPanel/GoToAdobeStock/Image/URL,nb_NO,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/PlacedLayerPropertiesPanel/GoToAdobeStock/Image/URL,cs_CZ,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/PlacedLayerPropertiesPanel/GoToAdobeStock/Image/URL,es_ES,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/PlacedLayerPropertiesPanel/GoToAdobeStock/Image/URL,ja_JP,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/PlacedLayerPropertiesPanel/GoToAdobeStock/Image/URL,fr_FR,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/PlacedLayerPropertiesPanel/GoToAdobeStock/Image/URL,ko_KR,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/PlacedLayerPropertiesPanel/GoToAdobeStock/Image/URL,hu_HU,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/FramedGroupProperties/AdobeStock/Place/URL,it_IT,https://stock.adobe.com/?x-product=Photoshop%2F^0&x-product-location=PropertiesPanel&sso_inbound=1&locale=^1,https://stock.adobe.com/?x-product=Photoshop%2F^0&x-product-location=PropertiesPanel&sso_inbound=1&locale=^1
$$$/override/FramedGroupProperties/AdobeStock/Place/URL,nb_NO,https://stock.adobe.com/?x-product=Photoshop%2F^0&x-product-location=PropertiesPanel&sso_inbound=1&locale=^1,https://stock.adobe.com/?x-product=Photoshop%2F^0&x-product-location=PropertiesPanel&sso_inbound=1&locale=^1
$$$/override/FramedGroupProperties/AdobeStock/Place/URL,pl_PL,https://stock.adobe.com/?x-product=Photoshop%2F^0&x-product-location=PropertiesPanel&sso_inbound=1&locale=^1,https://stock.adobe.com/?x-product=Photoshop%2F^0&x-product-location=PropertiesPanel&sso_inbound=1&locale=^1
$$$/override/FramedGroupProperties/AdobeStock/Place/URL,fi_FI,https://stock.adobe.com/?x-product=Photoshop%2F^0&x-product-location=PropertiesPanel&sso_inbound=1&locale=^1,https://stock.adobe.com/?x-product=Photoshop%2F^0&x-product-location=PropertiesPanel&sso_inbound=1&locale=^1
